date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5
2021-05-07,7.3500000000000005,0.0013445378151260505,0.0,0.0,54.0,62.38095238095238,40.45,18.0,23.816666666666666
2021-05-08,7.6000000000000005,8.547008547008547e-05,0.0,0.0,50.0,57.666666666666664,39.8,16.366666666666667,21.166666666666668
2021-05-09,9.516666666666667,0.0002631578947368421,0.0,0.0,58.0,61.523809523809526,42.285714285714285,21.0,28.05
2021-05-10,5.616666666666666,0.40632,0.0,0.0,55.0,64.66666666666667,45.76190476190476,12.4,16.216666666666665
2021-05-11,12.700000000000001,0.004871794871794871,0.0,0.0,59.0,63.42857142857143,46.42857142857143,25.46666666666667,36.78333333333333
2021-05-12,8.35,8.474576271186441e-05,0.0,0.0,57.0,65.23809523809524,42.857142857142854,22.166666666666668,30.2
2021-05-13,5.216666666666667,0.0034821428571428573,0.0,0.0,60.0,68.19047619047619,40.42857142857143,15.033333333333333,21.266666666666666
2021-05-14,6.016666666666667,8.771929824561404e-05,0.0,0.0,65.0,73.19047619047619,41.666666666666664,16.066666666666666,22.650000000000002
2021-05-15,6.583333333333333,0.0002631578947368421,0.0,0.0,67.0,75.76190476190476,47.61904761904762,16.183333333333334,22.616666666666664
2021-05-16,6.916666666666667,0.0005263157894736842,0.0,0.0,68.0,77.23809523809524,48.19047619047619,21.349999999999998,29.400000000000002
2021-05-17,4.583333333333333,0.03025423728813559,0.0,0.0,64.0,76.28571428571429,47.25,14.733333333333334,18.333333333333332
2021-05-18,7.383333333333334,0.0011504424778761063,0.0,0.0,71.0,79.71428571428571,48.38095238095238,21.28333333333333,27.616666666666664
2021-05-19,6.566666666666666,8.849557522123894e-05,0.0,0.0,70.0,78.85714285714286,53.666666666666664,15.366666666666667,20.650000000000002
2021-05-20,5.783333333333332,0.0,0.0,0.0,63.0,75.38095238095238,47.333333333333336,14.733333333333334,19.0
2021-05-21,8.049999999999999,0.0,0.0,0.0,67.0,78.3,49.9,15.333333333333334,18.849999999999998
2021-05-22,6.24,0.004144144144144144,0.0,0.0,73.0,83.47368421052632,56.473684210526315,14.4,18.166666666666668
2021-05-23,10.2,0.008288288288288289,0.0,0.0,79.0,86.65,60.05,24.816666666666666,34.03333333333333
